Feature_ID	HMP	KEGG_Entry	Fold_Change	Benjamini-Hochberg_P-Value_Final
ESIneg_5483			-1.478878369	1
ESIneg_5484			-1.012654661	1
ESIneg_5485	HMDB0001202	C00239	1.04622871	1
ESIneg_5485	HMDB0062545		1.04622871	1
ESIneg_5486			1.033580885	1
ESIneg_5487			1.616870104	1
ESIneg_5488	HMDB0001202	C00239	NaN	1
ESIneg_5488	HMDB0062545		NaN	1
ESIneg_5489			-1.313165105	1
ESIneg_5490		C12089	-4.808377897	1
ESIneg_5490		C14796	-4.808377897	1
ESIneg_5490		C14797	-4.808377897	1
ESIneg_5490		C14798	-4.808377897	1
ESIneg_5491			1.310861047	1
ESIneg_5492	HMDB0001202	C00239	-1.984328358	1
ESIneg_5492	HMDB0062545		-1.984328358	1
ESIneg_5493			-1.327932099	1
ESIneg_5494		C12089	NaN	1
ESIneg_5494		C14796	NaN	1
ESIneg_5494		C14797	NaN	1
ESIneg_5494		C14798	NaN	1
ESIneg_5495	HMDB0037845		2.930495863	1
ESIneg_5496	HMDB0037845		-1.159509584	1
ESIneg_5497			NaN	1
ESIneg_5498			NaN	1
ESIneg_5499		C04628	-2.067819149	1
ESIneg_5500			NaN	1
ESIneg_5501			-1.177146058	1
ESIneg_5502			-1.319986202	1
ESIneg_5503			1.438835917	1
ESIneg_5504		C14510	-1.055457413	1
ESIneg_5505	HMDB0125148		-6.446686597	1
ESIneg_5505	HMDB0125149		-6.446686597	1
ESIneg_5505	HMDB0125150		-6.446686597	1
ESIneg_5505	HMDB0127989		-6.446686597	1
ESIneg_5505	HMDB0127990		-6.446686597	1
ESIneg_5505	HMDB0128033		-6.446686597	1
ESIneg_5505	HMDB0128034		-6.446686597	1
ESIneg_5505	HMDB0130459		-6.446686597	1
ESIneg_5505	HMDB0130460		-6.446686597	1
ESIneg_5505	HMDB0140927		-6.446686597	1
ESIneg_5505	HMDB0039287		-6.446686597	1
ESIneg_5505		C08241	-6.446686597	1
ESIneg_5505		C17572	-6.446686597	1
ESIneg_5505		C10834	-6.446686597	1
ESIneg_5506	HMDB0125148		NaN	1
ESIneg_5506	HMDB0125149		NaN	1
ESIneg_5506	HMDB0125150		NaN	1
ESIneg_5506	HMDB0127989		NaN	1
ESIneg_5506	HMDB0127990		NaN	1
ESIneg_5506	HMDB0128033		NaN	1
ESIneg_5506	HMDB0128034		NaN	1
ESIneg_5506	HMDB0130459		NaN	1
ESIneg_5506	HMDB0130460		NaN	1
ESIneg_5506	HMDB0140927		NaN	1
ESIneg_5506	HMDB0039287		NaN	1
ESIneg_5506		C17572	NaN	1
ESIneg_5506		C10834	NaN	1
ESIneg_5507	HMDB0001409	C00365	-3.473509934	1
ESIneg_5507		C17177	-3.473509934	1
ESIneg_5508	HMDB0014548	C06817	-3.225834046	1
ESIneg_5509			-2.626696833	1
ESIneg_5510		C11276	1.264727451	1
ESIneg_5511	HMDB0029386	C08549	-1.299256506	1
ESIneg_5512	HMDB0002928		-1.434324546	1
ESIneg_5512	HMDB0006791	C05399	-1.434324546	1
ESIneg_5512	HMDB0029911		-1.434324546	1
ESIneg_5512	HMDB0040937		-1.434324546	1
ESIneg_5512		C08254	-1.434324546	1
ESIneg_5513			-4.195178514	1
ESIneg_5514	HMDB0125148		-1.321764066	1
ESIneg_5514	HMDB0125149		-1.321764066	1
ESIneg_5514	HMDB0125150		-1.321764066	1
ESIneg_5514	HMDB0127989		-1.321764066	1
ESIneg_5514	HMDB0127990		-1.321764066	1
ESIneg_5514	HMDB0128033		-1.321764066	1
ESIneg_5514	HMDB0128034		-1.321764066	1
ESIneg_5514	HMDB0130459		-1.321764066	1
ESIneg_5514	HMDB0130460		-1.321764066	1
ESIneg_5514	HMDB0140927		-1.321764066	1
ESIneg_5514	HMDB0039287		-1.321764066	1
ESIneg_5514		C17572	-1.321764066	1
ESIneg_5514		C10834	-1.321764066	1
ESIneg_5515	HMDB0029386	C08549	-10.54439512	1
ESIneg_5516	HMDB0061041		1.017735666	1
ESIneg_5516	HMDB0037772		1.017735666	1
ESIneg_5516	HMDB0094647		1.017735666	1
ESIneg_5516		C08483	1.017735666	1
ESIneg_5516		C09953	1.017735666	1
ESIneg_5517	HMDB0037521	C19214	1.376698597	1
ESIneg_5517	HMDB0040367		1.376698597	1
ESIneg_5518			-1.198529412	1
ESIneg_5519			-1.708720515	1
ESIneg_5520	HMDB0037521	C19214	2.23897237	1
ESIneg_5520	HMDB0040367		2.23897237	1
ESIneg_5521	HMDB0136701		1.327116723	1
ESIneg_5521	HMDB0031753		1.327116723	1
ESIneg_5521	HMDB0031889		1.327116723	1
ESIneg_5521	HMDB0032955		1.327116723	1
ESIneg_5521	HMDB0034179		1.327116723	1
ESIneg_5521	HMDB0036691		1.327116723	1
ESIneg_5521	HMDB0038219		1.327116723	1
ESIneg_5521	HMDB0038690		1.327116723	1
ESIneg_5521	HMDB0040388		1.327116723	1
ESIneg_5521	HMDB0040421		1.327116723	1
ESIneg_5522	HMDB0128579		4.212886924	1
ESIneg_5522	HMDB0129282		4.212886924	1
ESIneg_5522	HMDB0130271		4.212886924	1
ESIneg_5522	HMDB0131003		4.212886924	1
ESIneg_5522	HMDB0133836		4.212886924	1
ESIneg_5522	HMDB0137999		4.212886924	1
ESIneg_5522	HMDB0138018		4.212886924	1
ESIneg_5522	HMDB0138525		4.212886924	1
ESIneg_5522	HMDB0029469	C10040	4.212886924	1
ESIneg_5522	HMDB0034013		4.212886924	1
ESIneg_5522	HMDB0037600	C14476	4.212886924	1
ESIneg_5522	HMDB0037692	C19807	4.212886924	1
ESIneg_5522	HMDB0038807		4.212886924	1
ESIneg_5522	HMDB0040321		4.212886924	1
ESIneg_5522		C04444	4.212886924	1
ESIneg_5522		C10032	4.212886924	1
ESIneg_5522		C10101	4.212886924	1
ESIneg_5522		C10111	4.212886924	1
ESIneg_5522		C10117	4.212886924	1
ESIneg_5522		C10180	4.212886924	1
ESIneg_5522		C10189	4.212886924	1
ESIneg_5522		C17040	4.212886924	1
ESIneg_5523			-1.651391162	1
ESIneg_5524	HMDB0033066		-2.051518539	1
ESIneg_5524	HMDB0033067		-2.051518539	1
ESIneg_5524	HMDB0041509		-2.051518539	1
ESIneg_5524		C11652	-2.051518539	1
ESIneg_5524		C11653	-2.051518539	1
ESIneg_5525	HMDB0001939	C07119	3.141030362	1
ESIneg_5525	HMDB0010213		3.141030362	1
ESIneg_5525	HMDB0013620		3.141030362	1
ESIneg_5525	HMDB0013621		3.141030362	1
ESIneg_5525	HMDB0014398	C14643	3.141030362	1
ESIneg_5525	HMDB0015489	C08158	3.141030362	1
ESIneg_5525	HMDB0033896		3.141030362	1
ESIneg_5525	HMDB0039885		3.141030362	1
ESIneg_5525	HMDB0060037		3.141030362	1
ESIneg_5525	HMDB0060040		3.141030362	1
ESIneg_5525	HMDB0060047		3.141030362	1
ESIneg_5525	HMDB0060048		3.141030362	1
ESIneg_5525	HMDB0060049		3.141030362	1
ESIneg_5525	HMDB0060050		3.141030362	1
ESIneg_5525	HMDB0060051		3.141030362	1
ESIneg_5525	HMDB0060112		3.141030362	1
ESIneg_5525		C14934	3.141030362	1
ESIneg_5525		C14954	3.141030362	1
ESIneg_5525		C14964	3.141030362	1
ESIneg_5525		C15001	3.141030362	1
ESIneg_5525		C15064	3.141030362	1
ESIneg_5525		C15273	3.141030362	1
ESIneg_5525		C20855	3.141030362	1
ESIneg_5526	HMDB0001939	C07119	4.673915372	1
ESIneg_5526	HMDB0010213		4.673915372	1
ESIneg_5526	HMDB0013620		4.673915372	1
ESIneg_5526	HMDB0013621		4.673915372	1
ESIneg_5526	HMDB0014398	C14643	4.673915372	1
ESIneg_5526	HMDB0015489	C08158	4.673915372	1
ESIneg_5526	HMDB0033896		4.673915372	1
ESIneg_5526	HMDB0039885		4.673915372	1
ESIneg_5526	HMDB0060037		4.673915372	1
ESIneg_5526	HMDB0060040		4.673915372	1
ESIneg_5526	HMDB0060047		4.673915372	1
ESIneg_5526	HMDB0060048		4.673915372	1
ESIneg_5526	HMDB0060049		4.673915372	1
ESIneg_5526	HMDB0060050		4.673915372	1
ESIneg_5526	HMDB0060051		4.673915372	1
ESIneg_5526	HMDB0060112		4.673915372	1
ESIneg_5526		C14934	4.673915372	1
ESIneg_5526		C14954	4.673915372	1
ESIneg_5526		C14964	4.673915372	1
ESIneg_5526		C15001	4.673915372	1
ESIneg_5526		C15064	4.673915372	1
ESIneg_5526		C15273	4.673915372	1
ESIneg_5526		C20855	4.673915372	1
ESIneg_5527			1.402522793	1
ESIneg_5528			1.076068182	1
ESIneg_5529			1.228575915	1
ESIneg_5530			-1.111960049	1
ESIneg_5531	HMDB0060641		-1.712023271	1
ESIneg_5532			1.095266098	1
ESIneg_5533			1.105596165	1
ESIneg_5534		C11266	-1.194639021	1
ESIneg_5535	HMDB0033359		NaN	1
ESIneg_5535	HMDB0038584		NaN	1
ESIneg_5535		C10713	NaN	1
ESIneg_5536	HMDB0033359		NaN	1
ESIneg_5536	HMDB0038584		NaN	1
ESIneg_5536		C10713	NaN	1
ESIneg_5537	HMDB0001314	C00942	-4.482695035	1
ESIneg_5537	HMDB0011629	C06194	-4.482695035	1
ESIneg_5537	HMDB0011683		-4.482695035	1
ESIneg_5537		C07025	-4.482695035	1
ESIneg_5538	HMDB0031796	C11002	-1.148321754	1
ESIneg_5538		C14316	-1.148321754	1
ESIneg_5539	HMDB0014615		5.325276012	0.054698218
ESIneg_5539	HMDB0030207		5.325276012	0.054698218
ESIneg_5540		C01081	1.210334978	1
ESIneg_5541			NaN	1
ESIneg_5542			NaN	1
ESIneg_5543		C01081	NaN	1
ESIneg_5544		C10967	-1.066550674	1
ESIneg_5545	HMDB0094675		-1.044087351	1
ESIneg_5545		C10304	-1.044087351	1
ESIneg_5546			NaN	1.58E-11
ESIneg_5547			NaN	1
ESIneg_5548		C10967	2.570404244	0.0025316
ESIneg_5549			5.263211382	1
ESIneg_5550			-2.381964809	1
ESIneg_5551			-1.072802198	1
ESIneg_5552			1.225729601	1
ESIneg_5553	HMDB0135171		1.371919014	1
ESIneg_5554			-1.118825539	1
ESIneg_5555	HMDB0031781	C14436	1.405688202	1
ESIneg_5556			-1.786134304	1
ESIneg_5557	HMDB0040357		1.029157216	1
ESIneg_5557		C10059	1.029157216	1
ESIneg_5558	HMDB0033657	C03683	1.504398827	1
ESIneg_5558	HMDB0035230		1.504398827	1
ESIneg_5559	HMDB0129414		1.417141939	1
ESIneg_5559	HMDB0029783		1.417141939	1
ESIneg_5560		C19949	-1.157051282	1
ESIneg_5561		C11096	-5.464497041	1
ESIneg_5562		C11096	-1.033921071	1
ESIneg_5563	HMDB0060832		1.268048606	1
ESIneg_5563		C16692	1.268048606	1
ESIneg_5564	HMDB0060832		4.955118803	0.103630285
ESIneg_5564		C16692	4.955118803	0.103630285
ESIneg_5565		C01655	NaN	1
ESIneg_5565		C03851	NaN	1
ESIneg_5565		C07026	NaN	1
ESIneg_5566		C11096	NaN	1
ESIneg_5567	HMDB0060832		-1.011645686	1
ESIneg_5567	HMDB0015247	C07266	-1.011645686	1
ESIneg_5567		C08557	-1.011645686	1
ESIneg_5567		C16692	-1.011645686	1
ESIneg_5568	HMDB0060832		-8.048072663	1
ESIneg_5568		C16692	-8.048072663	1
ESIneg_5569			-1.144460028	1
ESIneg_5570		C06530	3.044615177	0.008429337
ESIneg_5570		C09239	3.044615177	0.008429337
ESIneg_5571		C17970	1.046019972	1
ESIneg_5572			1.035035695	1
ESIneg_5573	HMDB0033442		-1.012554113	1
ESIneg_5574	HMDB0033222		NaN	1
ESIneg_5574	HMDB0033223		NaN	1
ESIneg_5574	HMDB0035822		NaN	1
ESIneg_5574	HMDB0038149		NaN	1
ESIneg_5575	HMDB0033222		NaN	1
ESIneg_5575	HMDB0033223		NaN	1
ESIneg_5575	HMDB0035822		NaN	1
ESIneg_5575	HMDB0038149		NaN	1
ESIneg_5576	HMDB0033222		-11.55980861	1
ESIneg_5576	HMDB0033223		-11.55980861	1
ESIneg_5576	HMDB0035822		-11.55980861	1
ESIneg_5576	HMDB0038149		-11.55980861	1
ESIneg_5577	HMDB0033222		NaN	1
ESIneg_5577	HMDB0033223		NaN	1
ESIneg_5577	HMDB0035822		NaN	1
ESIneg_5577	HMDB0038149		NaN	1
ESIneg_5578	HMDB0138247		NaN	1
ESIneg_5578	HMDB0144281		NaN	1
ESIneg_5578	HMDB0040742		NaN	1
ESIneg_5578		C11371	NaN	1
ESIneg_5578		C15054	NaN	1
ESIneg_5578		C15060	NaN	1
ESIneg_5579			-1.549019608	1
ESIneg_5580	HMDB0031465		1.969590941	1
ESIneg_5580	HMDB0033897	C10794	1.969590941	1
ESIneg_5580	HMDB0034944		1.969590941	1
ESIneg_5580	HMDB0036722		1.969590941	1
ESIneg_5580	HMDB0041001		1.969590941	1
ESIneg_5580	HMDB0041302		1.969590941	1
ESIneg_5580		C11898	1.969590941	1
ESIneg_5580		C14976	1.969590941	1
ESIneg_5581	HMDB0029885		-4.445715323	1
ESIneg_5582	HMDB0031465		2.201544088	1
ESIneg_5582	HMDB0033897	C10794	2.201544088	1
ESIneg_5582	HMDB0034944		2.201544088	1
ESIneg_5582	HMDB0036722		2.201544088	1
ESIneg_5582	HMDB0041001		2.201544088	1
ESIneg_5582	HMDB0041302		2.201544088	1
ESIneg_5582		C11898	2.201544088	1
ESIneg_5582		C14976	2.201544088	1
ESIneg_5583			-2.065377532	1
ESIneg_5584			1.100729282	1
ESIneg_5585			1.712380629	1
ESIneg_5586			1.723579574	1
ESIneg_5587			-1.462088199	1
ESIneg_5588			-1.649017467	1
ESIneg_5589			-1.926829268	1
ESIneg_5590		C10993	-1.519691433	1
ESIneg_5590	HMDB0060463	C16610	-1.519691433	1
ESIneg_5591			1.18996193	1
ESIneg_5592		C20171	-1.207364341	1
ESIneg_5593			1.081457663	1
ESIneg_5594			-2.224253504	1
ESIneg_5595	HMDB0000045	C00020	1.428404669	1
ESIneg_5595	HMDB0001044	C00362	1.428404669	1
ESIneg_5595	HMDB0003540	C01367	1.428404669	1
ESIneg_5595	HMDB0011617	C00946	1.428404669	1
ESIneg_5595	HMDB0059594	C19970	1.428404669	1
ESIneg_5595		C04378	1.428404669	1
ESIneg_5595		C14568	1.428404669	1
ESIneg_5596		C12222	2.174647887	1
ESIneg_5596	HMDB0037841		2.174647887	1
ESIneg_5596		C21126	2.174647887	1
ESIneg_5597	HMDB0037841		NaN	1
ESIneg_5597		C21126	NaN	1
ESIneg_5598		C08413	-2.325969342	1
ESIneg_5599		C21126	NaN	1
ESIneg_5600	HMDB0041063		NaN	1
ESIneg_5601			-2.100186916	1
ESIneg_5602			NaN	1
ESIneg_5603			3.846959867	1
ESIneg_5604			7.749973219	0.005486055
ESIneg_5605		C08708	NaN	1
ESIneg_5605		C14174	NaN	1
ESIneg_5605		C15062	NaN	1
ESIneg_5606			-2.438235294	1
ESIneg_5607		C08708	NaN	1
ESIneg_5607		C14174	NaN	1
ESIneg_5607		C15062	NaN	1
ESIneg_5608	HMDB0001961		-3.865384615	1
ESIneg_5608	HMDB0004824		-3.865384615	1
ESIneg_5609			NaN	1
ESIneg_5610			3.336244803	4.32E-04
ESIneg_5611			NaN	1
ESIneg_5612			NaN	1
ESIneg_5613			1.211758098	1
ESIneg_5614		C06644	1.083992095	1
ESIneg_5615			-1.005443787	1
ESIneg_5616			-1.654941492	1
ESIneg_5617			1.429677758	1
ESIneg_5618	HMDB0140855		-1.478003384	1
ESIneg_5618	HMDB0011677		-1.478003384	1
ESIneg_5618	HMDB0029883		-1.478003384	1
ESIneg_5618	HMDB0029897		-1.478003384	1
ESIneg_5618	HMDB0038854	C07560	-1.478003384	1
ESIneg_5618	HMDB0038863		-1.478003384	1
ESIneg_5618	HMDB0038864		-1.478003384	1
ESIneg_5618		C01625	-1.478003384	1
ESIneg_5618		C07285	-1.478003384	1
ESIneg_5618		C08245	-1.478003384	1
ESIneg_5618		C11535	-1.478003384	1
ESIneg_5619	HMDB0128592		1.141033187	1
ESIneg_5619	HMDB0129576		1.141033187	1
ESIneg_5619	HMDB0131335		1.141033187	1
ESIneg_5619	HMDB0131338		1.141033187	1
ESIneg_5619	HMDB0030679		1.141033187	1
ESIneg_5619	HMDB0030842	C14985	1.141033187	1
ESIneg_5619	HMDB0031385		1.141033187	1
ESIneg_5619	HMDB0033639		1.141033187	1
ESIneg_5619	HMDB0036411		1.141033187	1
ESIneg_5619	HMDB0037330		1.141033187	1
ESIneg_5619	HMDB0037331		1.141033187	1
ESIneg_5619	HMDB0040354		1.141033187	1
ESIneg_5619		C10024	1.141033187	1
ESIneg_5619		C10045	1.141033187	1
ESIneg_5619		C17472	1.141033187	1
ESIneg_5619		C18841	1.141033187	1
ESIneg_5620		C17396	1.151404283	1
ESIneg_5620		C17398	1.151404283	1
ESIneg_5621	HMDB0128592		-1.903813196	1
ESIneg_5621	HMDB0129576		-1.903813196	1
ESIneg_5621	HMDB0131335		-1.903813196	1
ESIneg_5621	HMDB0131338		-1.903813196	1
ESIneg_5621	HMDB0030679		-1.903813196	1
ESIneg_5621	HMDB0030842	C14985	-1.903813196	1
ESIneg_5621	HMDB0031385		-1.903813196	1
ESIneg_5621	HMDB0033639		-1.903813196	1
ESIneg_5621	HMDB0036411		-1.903813196	1
ESIneg_5621	HMDB0037330		-1.903813196	1
ESIneg_5621	HMDB0037331		-1.903813196	1
ESIneg_5621	HMDB0040354		-1.903813196	1
ESIneg_5621		C10024	-1.903813196	1
ESIneg_5621		C10045	-1.903813196	1
ESIneg_5621		C17472	-1.903813196	1
ESIneg_5621		C18841	-1.903813196	1
ESIneg_5622	HMDB0006552	C06800	-1.385913934	1
ESIneg_5622	HMDB0030561		-1.385913934	1
ESIneg_5622	HMDB0030563		-1.385913934	1
ESIneg_5622	HMDB0033658		-1.385913934	1
ESIneg_5622	HMDB0033915		-1.385913934	1
ESIneg_5622	HMDB0033993		-1.385913934	1
ESIneg_5622	HMDB0037101		-1.385913934	1
ESIneg_5622	HMDB0041097		-1.385913934	1
ESIneg_5622		C02007	-1.385913934	1
ESIneg_5622		C10201	-1.385913934	1
ESIneg_5622		C20444	-1.385913934	1
ESIneg_5623	HMDB0128592		-8.071406299	1
ESIneg_5623	HMDB0129576		-8.071406299	1
ESIneg_5623	HMDB0131335		-8.071406299	1
ESIneg_5623	HMDB0131338		-8.071406299	1
ESIneg_5623	HMDB0030679		-8.071406299	1
ESIneg_5623	HMDB0030842	C14985	-8.071406299	1
ESIneg_5623	HMDB0031385		-8.071406299	1
ESIneg_5623	HMDB0033639		-8.071406299	1
ESIneg_5623	HMDB0036411		-8.071406299	1
ESIneg_5623	HMDB0037330		-8.071406299	1
ESIneg_5623	HMDB0037331		-8.071406299	1
ESIneg_5623	HMDB0040354		-8.071406299	1
ESIneg_5623		C10024	-8.071406299	1
ESIneg_5623		C10045	-8.071406299	1
ESIneg_5623		C17472	-8.071406299	1
ESIneg_5623		C18841	-8.071406299	1
ESIneg_5624		C17396	1.576403289	1
ESIneg_5624		C17398	1.576403289	1
ESIneg_5625	HMDB0012152	C16699	1.089424084	1
ESIneg_5625		C11516	1.089424084	1
ESIneg_5625		C19791	1.089424084	1
ESIneg_5625		C21383	1.089424084	1
ESIneg_5626	HMDB0006552	C06800	1.116632475	1
ESIneg_5626	HMDB0030561		1.116632475	1
ESIneg_5626	HMDB0030563		1.116632475	1
ESIneg_5626	HMDB0033658		1.116632475	1
ESIneg_5626	HMDB0033915		1.116632475	1
ESIneg_5626	HMDB0033993		1.116632475	1
ESIneg_5626	HMDB0037101		1.116632475	1
ESIneg_5626	HMDB0041097		1.116632475	1
ESIneg_5626		C02007	1.116632475	1
ESIneg_5626		C10201	1.116632475	1
ESIneg_5626		C20444	1.116632475	1
ESIneg_5627			1.180652491	1
ESIneg_5628			1.096569168	1
ESIneg_5629			1.007846269	1
ESIneg_5630	HMDB0006552	C06800	-1.090217715	1
ESIneg_5630	HMDB0030561		-1.090217715	1
ESIneg_5630	HMDB0030563		-1.090217715	1
ESIneg_5630	HMDB0033658		-1.090217715	1
ESIneg_5630	HMDB0033915		-1.090217715	1
ESIneg_5630	HMDB0033993		-1.090217715	1
ESIneg_5630	HMDB0037101		-1.090217715	1
ESIneg_5630	HMDB0041097		-1.090217715	1
ESIneg_5630		C02007	-1.090217715	1
ESIneg_5630		C10201	-1.090217715	1
ESIneg_5630		C20444	-1.090217715	1
ESIneg_5631	HMDB0124976		NaN	1
ESIneg_5631	HMDB0124977		NaN	1
ESIneg_5631	HMDB0126429		NaN	1
ESIneg_5631	HMDB0126430		NaN	1
ESIneg_5631	HMDB0128031		NaN	1
ESIneg_5631	HMDB0140804		NaN	1
ESIneg_5632			-3.959731544	1
ESIneg_5633			NaN	1
ESIneg_5634			NaN	1
ESIneg_5635	HMDB0005012	C07322	-2.009566618	1
ESIneg_5636	HMDB0005012	C07322	2.725366519	1
ESIneg_5637			-1.243686869	1
ESIneg_5638	HMDB0034988		1.067107891	1
ESIneg_5638	HMDB0035043		1.067107891	1
ESIneg_5638	HMDB0035044		1.067107891	1
ESIneg_5638	HMDB0035048		1.067107891	1
ESIneg_5638	HMDB0035049		1.067107891	1
ESIneg_5638	HMDB0037004		1.067107891	1
ESIneg_5638	HMDB0037773		1.067107891	1
ESIneg_5638	HMDB0038080		1.067107891	1
ESIneg_5638	HMDB0039062		1.067107891	1
ESIneg_5638	HMDB0039622		1.067107891	1
ESIneg_5638	HMDB0040944		1.067107891	1
ESIneg_5638		C00859	1.067107891	1
ESIneg_5638		C04597	1.067107891	1
ESIneg_5638		C04844	1.067107891	1
ESIneg_5638		C06096	1.067107891	1
ESIneg_5638		C08759	1.067107891	1
ESIneg_5638		C09356	1.067107891	1
ESIneg_5638		C09407	1.067107891	1
ESIneg_5638		C09520	1.067107891	1
ESIneg_5638		C09539	1.067107891	1
ESIneg_5638		C09554	1.067107891	1
ESIneg_5638		C11868	1.067107891	1
ESIneg_5639	HMDB0015191	C07367	1.140407099	1
ESIneg_5639		C11810	1.140407099	1
ESIneg_5640		C17011	-1.130484508	1
ESIneg_5640	HMDB0014536		-1.130484508	1
ESIneg_5641	HMDB0033009		NaN	1
ESIneg_5641	HMDB0033011		NaN	1
ESIneg_5641	HMDB0033219		NaN	1
ESIneg_5641	HMDB0033236		NaN	1
ESIneg_5641	HMDB0033645		NaN	1
ESIneg_5641	HMDB0034786		NaN	1
ESIneg_5641	HMDB0034874		NaN	1
ESIneg_5641	HMDB0039014		NaN	1
ESIneg_5641	HMDB0039469		NaN	1
ESIneg_5641	HMDB0041546		NaN	1
ESIneg_5641		C17638	NaN	1
ESIneg_5642	HMDB0041886	C11720	-2.641666667	1
ESIneg_5642		C10145	-2.641666667	1
ESIneg_5643	HMDB0034988		-1.7975	1
ESIneg_5643	HMDB0035043		-1.7975	1
ESIneg_5643	HMDB0035044		-1.7975	1
ESIneg_5643	HMDB0035048		-1.7975	1
ESIneg_5643	HMDB0035049		-1.7975	1
ESIneg_5643	HMDB0037004		-1.7975	1
ESIneg_5643	HMDB0037773		-1.7975	1
ESIneg_5643	HMDB0038080		-1.7975	1
ESIneg_5643	HMDB0039062		-1.7975	1
ESIneg_5643	HMDB0039622		-1.7975	1
ESIneg_5643	HMDB0040944		-1.7975	1
ESIneg_5643		C00859	-1.7975	1
ESIneg_5643		C04597	-1.7975	1
ESIneg_5643		C04844	-1.7975	1
ESIneg_5643		C06096	-1.7975	1
ESIneg_5643		C08759	-1.7975	1
ESIneg_5643		C09356	-1.7975	1
ESIneg_5643		C09407	-1.7975	1
ESIneg_5643		C09520	-1.7975	1
ESIneg_5643		C09539	-1.7975	1
ESIneg_5643		C09554	-1.7975	1
ESIneg_5643		C11868	-1.7975	1
ESIneg_5644			-1.516778895	1
ESIneg_5645			2.114742629	1
ESIneg_5646			1.394690761	1
ESIneg_5647			NaN	1
ESIneg_5648			NaN	1
ESIneg_5649			1.279958943	1
ESIneg_5650			1.308011183	1
ESIneg_5651			-1.606412462	1
ESIneg_5652			1.71172034	1
ESIneg_5653		C19121	-2.616093584	1
ESIneg_5654			-2.748932868	1
ESIneg_5655			-4.977209945	1
ESIneg_5656			-1.121660182	1
ESIneg_5657		C14580	1.101903695	1
ESIneg_5658			1.27440239	1
ESIneg_5659			-1.903490035	1
ESIneg_5660		C04684	-1.301271534	1
ESIneg_5660	HMDB0029283		-1.301271534	1
ESIneg_5660	HMDB0038944		-1.301271534	1
ESIneg_5660		C10724	-1.301271534	1
ESIneg_5661			-1.110526316	1
ESIneg_5662		C09032	3.155378486	1
ESIneg_5663			-1.091194969	1
ESIneg_5664			1.05942275	1
ESIneg_5665		C14492	-25.98655914	1
ESIneg_5666			NaN	1
ESIneg_5667			-1.531247009	1
ESIneg_5668			1.074703406	1
ESIneg_5669			-1.084483312	1
ESIneg_5670			-1.223642443	1
ESIneg_5671			-1.087455942	1
ESIneg_5672			1.334352958	1
ESIneg_5673			-1.173621213	1
ESIneg_5674			1.069344798	0.963712145
ESIneg_5675			-1.059118149	1
ESIneg_5676			1.024254027	1
ESIneg_5677			-1.721295223	1
ESIneg_5678			1.071274458	1
ESIneg_5679			1.092715997	1
ESIneg_5680			-1.246000582	1
ESIneg_5681			-1.360352155	1
ESIneg_5682			-1.005101198	1
ESIneg_5683			1.024801587	1
ESIneg_5684			-1.147184757	1
ESIneg_5685	HMDB0001308	C04376	-1.547518883	1
ESIneg_5686			1.102667231	1
ESIneg_5687	HMDB0060627		-2.109056988	1
ESIneg_5687		C07498	-2.109056988	1
ESIneg_5688		C18838	1.160587639	1
ESIneg_5688	HMDB0124866		1.160587639	1
ESIneg_5688	HMDB0128580		1.160587639	1
ESIneg_5688	HMDB0128585		1.160587639	1
ESIneg_5688	HMDB0130366		1.160587639	1
ESIneg_5688	HMDB0130390		1.160587639	1
ESIneg_5688	HMDB0130666		1.160587639	1
ESIneg_5688	HMDB0130893		1.160587639	1
ESIneg_5688	HMDB0131001		1.160587639	1
ESIneg_5688	HMDB0131002		1.160587639	1
ESIneg_5688	HMDB0132851		1.160587639	1
ESIneg_5688	HMDB0133335		1.160587639	1
ESIneg_5688	HMDB0140452		1.160587639	1
ESIneg_5688	HMDB0140459		1.160587639	1
ESIneg_5688	HMDB0140472		1.160587639	1
ESIneg_5688	HMDB0029307		1.160587639	1
ESIneg_5688	HMDB0030544		1.160587639	1
ESIneg_5688	HMDB0030545		1.160587639	1
ESIneg_5688	HMDB0030546		1.160587639	1
ESIneg_5688	HMDB0033146		1.160587639	1
ESIneg_5688	HMDB0033255		1.160587639	1
ESIneg_5688	HMDB0033732		1.160587639	1
ESIneg_5688	HMDB0033989		1.160587639	1
ESIneg_5688	HMDB0035208	C16753	1.160587639	1
ESIneg_5688	HMDB0037243		1.160587639	1
ESIneg_5688	HMDB0037917		1.160587639	1
ESIneg_5688	HMDB0037918		1.160587639	1
ESIneg_5688	HMDB0041644		1.160587639	1
ESIneg_5688	HMDB0128589		1.160587639	1
ESIneg_5688	HMDB0132852		1.160587639	1
ESIneg_5688		C10407	1.160587639	1
ESIneg_5688		C10471	1.160587639	1
ESIneg_5688		C10516	1.160587639	1
ESIneg_5688		C15100	1.160587639	1
ESIneg_5688		C16418	1.160587639	1
ESIneg_5688		C17784	1.160587639	1
ESIneg_5688		C17785	1.160587639	1
ESIneg_5688		C19584	1.160587639	1
ESIneg_5689		C10295	-1.348267622	1
ESIneg_5689		C12377	-1.348267622	1
ESIneg_5689		C18613	-1.348267622	1
ESIneg_5690		C18838	-1.235665786	1
ESIneg_5690	HMDB0124866		-1.235665786	1
ESIneg_5690	HMDB0128580		-1.235665786	1
ESIneg_5690	HMDB0128585		-1.235665786	1
ESIneg_5690	HMDB0130366		-1.235665786	1
